pseudocount,genus,omitted,random_estimate,random_se,random_ci_low,random_ci_high,random_p,hksj_se_modified,hksj_ci_low_modified,hksj_ci_high_modified,hksj_p_modified,hksj_df,hksj_scale,tau2_dl,q,q_p,i2_percent
0.5,Intestinimonas,PRJEB54571_external,-0.3351196663156873,0.5882659125540736,-1.4881208549216713,0.8178815222902969,0.5688989766213016,0.5882659125540736,-7.809746790691806,7.1395074580604305,0.6703441031456161,1,0.9999999999999998,0.6224658800608365,9.93724005759491,0.0016196821127884191,89.9368436889505
0.5,Klebsiella,PRJNA784025_discovery,-1.2975231019041056,0.3700152785604864,-2.022753047882659,-0.5722931559255523,0.0004537440026835534,0.3700152785604864,-5.999012986901599,3.403966783093388,0.17685094697385795,1,0.024023768417779687,0.0,0.024023768417779687,0.8768244493686957,0.0
0.5,Klebsiella,PRJNA784025_validation,-0.4532394707190177,0.7398038745088579,-1.903255064756379,0.9967761233183436,0.5401090172919751,0.739803874508858,-9.853338965034284,8.94686002359625,0.650070651448208,1,1.0000000000000002,0.6510416375162222,2.230605640173029,0.1353008033919011,55.169126178555274
0.5,Klebsiella,PRJEB54571_external,-0.5995105588846434,0.6900391687571336,-1.9519873296486252,0.7529662118793383,0.3849529425131607,0.6900391687571337,-9.367289513270201,8.168268395500913,0.5446186018857281,1,1.0000000000000002,0.7655215822601676,5.085078429215754,0.024132585187623377,80.3346199292697
0.5,Lachnospira,PRJNA784025_discovery,0.8944671131956088,1.0459236195863233,-1.155543181193585,2.9444774075848024,0.3924440169882546,1.0459236195863233,-12.395252535938335,14.184186762329551,0.5495905816546036,1,0.9999999999999993,1.8227401972007167,5.304324254266731,0.021272550006748877,81.14745720539968
0.5,Lachnospira,PRJNA784025_validation,0.9708579857156251,1.1544686743581236,-1.2919006160262971,3.2336165874575475,0.40037228003346814,1.1544686743581243,-13.698057352476056,15.639773323907306,0.5548624772327697,1,1.000000000000001,2.255414214036058,5.996691594554,0.01433273119191935,83.32413824802717
0.5,Lachnospira,PRJEB54571_external,1.8547958621446974,0.20101922053238877,1.4607981899012155,2.2487935343881795,2.784272863892208e-20,0.20101922053238877,-0.6993955098978286,4.408987234187223,0.06872738220371304,1,0.23974049183200322,0.0,0.23974049183200322,0.6243936080711809,0.0
0.5,Lachnospiraceae NC2004 group,PRJNA784025_discovery,-0.4590256507546837,0.1959728249282345,-0.8431323876140233,-0.07491891389534411,0.019165695069401804,0.1959728249282345,-2.949096487069795,2.0310451855604272,0.2568799539964319,1,0.07784024800391398,0.0,0.07784024800391398,0.780245859000519,0.0
0.5,Lachnospiraceae NC2004 group,PRJNA784025_validation,0.1831201681019936,0.6772614738422766,-1.1443123206288686,1.5105526568328558,0.7868654139127789,0.6772614738422766,-8.422302778635723,8.78854311483971,0.8318884388257164,1,1.0,0.7609660386035717,5.257350059674866,0.021854269528970082,80.97901055381038
0.5,Lachnospiraceae NC2004 group,PRJEB54571_external,0.16601002567318052,0.6009112949851929,-1.0117761124977975,1.3437961638441585,0.7823454732669075,0.6009112949851929,-7.469291916843221,7.801311968189583,0.828405024712541,1,1.0,0.6835098682785379,18.656429588246304,1.5651855694447343e-05,94.6399175937179
0.5,Lachnospiraceae ND3007 group,PRJNA784025_discovery,1.7814777720210229,0.8185359916921018,0.17714722830450347,3.3858083157375423,0.029523899858160944,0.8185359916921018,-8.619008122557304,12.181963666599348,0.2741930271634543,1,0.9999999999999996,1.065366638035047,4.350826543940382,0.03699098932225068,77.01586147136224
0.5,Lachnospiraceae ND3007 group,PRJNA784025_validation,1.4089937574797229,0.20556245018481828,1.006091355117479,1.8118961598419667,7.16453508352719e-12,0.20556245018481828,-1.2029248206912018,4.020912335650648,0.0922277481357285,1,0.7063761414266968,0.0,0.7063761414266968,0.40064947646754034,0.0
0.5,Lachnospiraceae ND3007 group,PRJEB54571_external,1.948460601312059,0.5036969486126981,0.9612145820311706,2.9357066205929474,0.00010958812667268866,0.5036969486126981,-4.451615952877,8.348537155501118,0.16104703484406596,1,1.0000000000000002,0.44835709908886123,8.543472194412185,0.0034676352806191596,88.29515708315824
0.5,Lachnospiraceae NK4A136 group,PRJNA784025_discovery,0.5750832100588046,0.27335471019419266,0.03930797807818698,1.1108584420394223,0.03539603384952043,0.27335471019419266,-2.8982177033366687,4.048384123454278,0.28247973556090195,1,0.5757516010621382,0.0,0.5757516010621382,0.4479823924344609,0.0
0.5,Lachnospiraceae NK4A136 group,PRJNA784025_validation,0.8080798056516044,0.2732469768409215,0.2725157310433983,1.3436438802598105,0.0031032198586697667,0.27324697684092153,-2.6638522257002637,4.280011837003473,0.20758482915215581,1,1.0000000000000002,0.04122078070471503,1.094773953277827,0.29541587055230034,8.656942649582346
0.5,Lachnospiraceae NK4A136 group,PRJEB54571_external,0.8088001560992877,0.16461919540670888,0.4861465331021383,1.1314537790964372,8.96208872957236e-07,0.16461919540670888,-1.2828850442850774,2.900485356483653,0.12782837516929407,1,0.5157249390322387,0.0,0.5157249390322387,0.4726710205132859,0.0
0.5,Lachnospiraceae UCG-004,PRJNA784025_discovery,-0.10216541397253943,1.8688281179041912,-3.765068525064754,3.560737697119675,0.956402827777962,1.8688281179041912,-23.847878097264253,23.643547269319175,0.9652317704650777,1,1.0,6.790741536790879,35.37421360956835,2.7206511741058906e-09,97.17308203360453
0.5,Lachnospiraceae UCG-004,PRJNA784025_validation,-0.4194979436847695,1.5407536176475334,-3.439375034273935,2.6003791469043955,0.7854159405701586,1.5407536176475334,-19.996628857912746,19.157632970543204,0.8307708385451498,1,1.0000000000000002,4.560873199951022,24.740710004050253,6.558415154276829e-07,95.95807881084943
0.5,Lachnospiraceae UCG-004,PRJEB54571_external,1.3907593336329982,0.3275709911928977,0.7487201908949188,2.0327984763710774,2.1793821640674436e-05,0.3275709911928977,-2.7714247461799544,5.55294341344595,0.14726153179290222,1,1.0,0.17351783742564664,5.208987421521247,0.022470417908359634,80.80241092791971
0.5,Lachnospiraceae UCG-010,PRJNA784025_discovery,1.1224607169602905,0.47954454688110804,0.18255340507331874,2.062368028847262,0.019248615671037597,0.47954454688110804,-4.970730475950627,7.215651909871208,0.2570382166617217,1,0.9999999999999997,0.28421119121775607,1.911302035975332,0.16681869811013889,47.679645541229036
0.5,Lachnospiraceae UCG-010,PRJNA784025_validation,0.7812923504495174,0.19450436073187058,0.40006380341505104,1.1625208974839838,5.898444373258392e-05,0.19450436073187058,-1.6901198791384733,3.2527045800375083,0.15533022608808086,1,0.38799421262688355,0.0,0.38799421262688355,0.5333556173922442,0.0
0.5,Lachnospiraceae UCG-010,PRJEB54571_external,1.1214172705237664,0.2971162302638004,0.5390694592067176,1.7037650818408152,0.00016043270538591703,0.29711623026380046,-2.653802381724984,4.896636922772517,0.16488215373611245,1,1.0000000000000002,0.1431221517166002,5.248437846156685,0.021966483114187866,80.94671158710057
0.5,Lactobacillus,PRJNA784025_discovery,-1.099199272936542,0.4935830988776525,-2.0666221467367407,-0.1317763991363432,0.025948666896104103,0.4935830988776525,-7.370767181718602,5.172368635845517,0.26868810353732536,1,0.2943419247243916,0.0,0.2943419247243916,0.5874514638215679,0.0
0.5,Lactobacillus,PRJNA784025_validation,-0.5406164539258087,0.6895588266448514,-1.8921517541497173,0.8109188462980998,0.4330381243597241,0.6895588266448514,-9.302292083089178,8.22105917523756,0.5767048202254388,1,0.9999999999999998,0.5126712820481673,1.8302782165566223,0.1760946874685415,45.363497693736356
0.5,Lactobacillus,PRJEB54571_external,-0.4352775201385224,0.42413263875542895,-1.266577492099163,0.39602245182211837,0.30476109313969035,0.42413263875542895,-5.8243936635681965,4.953838623291151,0.49174474016902725,1,1.0,0.13285102955335762,1.5499151343283954,0.2131479697815178,35.48033838424857
0.5,Ligilactobacillus,PRJNA784025_discovery,-1.3711592474473946,0.35286116979392856,-2.0627671402434946,-0.6795513546512946,0.00010197998961235546,0.35286116979392856,-5.85468551438598,3.1123670194911908,0.16035159751337155,1,0.2500070516428029,0.0,0.2500070516428029,0.6170701122178848,0.0
0.5,Ligilactobacillus,PRJNA784025_validation,-1.1728703909580365,0.3737907822610969,-1.9055003241897865,-0.4402404577262865,0.0017023702324111423,0.3737907822610969,-5.9223325989586435,3.576591817042571,0.1964105203308799,1,0.49601444171214665,0.0,0.49601444171214665,0.48125659627187334,0.0
0.5,Ligilactobacillus,PRJEB54571_external,-1.1987442787925031,0.2731709008540984,-1.734159244466536,-0.6633293131184703,1.1426239690889837e-05,0.2731709008540984,-4.669709673080271,2.272221115495264,0.1426377206137944,1,0.18470422043984797,0.0,0.18470422043984797,0.6673612924343502,0.0
0.5,Limosilactobacillus,PRJNA784025_discovery,-0.9034025147790469,0.3988825843969558,-1.6852123801970802,-0.12159264936101355,0.023522918062382905,0.3988825843969558,-5.971686297923921,4.164881268365828,0.2647007837429441,1,0.13762304645902942,0.0,0.13762304645902942,0.7106555541682331,0.0
0.5,Limosilactobacillus,PRJNA784025_validation,-1.1131955665241728,0.39501369408151005,-1.8874224069239325,-0.3389687261244132,0.004830591435230118,0.39501369408151005,-6.132320437218194,3.905929304169849,0.2170784214819947,1,0.021565250615411192,0.0,0.021565250615411192,0.8832495363418635,0.0
0.5,Limosilactobacillus,PRJEB54571_external,-0.9660293233026301,0.30477327390924885,-1.563384940164758,-0.36867370644050235,0.0015261453216774178,0.30477327390924885,-4.838540939786244,2.906482293180984,0.1945555691288982,1,0.16600638011525437,0.0,0.16600638011525437,0.6836857307417965,0.0
0.5,Monoglobus,PRJNA784025_discovery,-0.08060334545680294,1.7018513710732883,-3.416232032760448,3.255025341846842,0.9622245924770685,1.7018513710732883,-21.704675297291676,21.543468606378067,0.9698708316327139,1,0.9999999999999989,5.427023416609062,15.079837997920794,0.00010305817265510606,93.36862902547176
0.5,Monoglobus,PRJNA784025_validation,0.2889940695228008,1.2950723725872042,-2.2493477807481197,2.827335919793721,0.8234195644365998,1.2950723725872042,-16.166460645067083,16.744448784112684,0.860228912360554,1,1.0,3.010698449360761,8.941902339412778,0.002787023158917593,88.81669736435892
0.5,Monoglobus,PRJEB54571_external,-1.2749125631673515,0.402809963801382,-2.06442009221806,-0.4854050341166427,0.001550577754089138,0.402809963801382,-6.393098433102512,3.8432733067678093,0.19482206859296747,1,0.9999999999999998,0.2854210379834894,8.278337314282291,0.004012085116372718,87.9202796161164
0.5,NK4A214 group,PRJNA784025_discovery,0.6591191808970925,0.29264675136441265,0.0855315482228437,1.2327068135713413,0.024305283362433917,0.29264675136441265,-3.0593103573908733,4.377548719185058,0.2660118205571851,1,0.09697568487648862,0.0,0.09697568487648862,0.7554895668534491,0.0
0.5,NK4A214 group,PRJNA784025_validation,0.6179109742892175,0.22742254364453252,0.17216278874593377,1.0636591598325011,0.006587317419403543,0.22742254364453252,-2.2717664269383766,3.5075883755168116,0.2245130185961774,1,0.06461005744107286,0.0,0.06461005744107286,0.7993525727228096,0.0
0.5,NK4A214 group,PRJEB54571_external,0.6549622776607403,0.18789494081281555,0.2866881936676219,1.0232363616538587,0.0004906863159275375,0.18789494081281555,-1.7324693092466847,3.0423938645681656,0.17785638960685005,1,0.02228496741348831,0.0,0.02228496741348831,0.881331509462031,0.0
0.5,Negativibacillus,PRJNA784025_discovery,0.6629328081622419,0.32015480972383725,0.035429381103520896,1.2904362352209628,0.0383902741178242,0.32015480972383725,-3.4050197515422953,4.730885367866779,0.28641797420759907,1,0.9999999999999999,0.049855987808524224,1.2031055844437193,0.2727018543996805,16.88177555402416
0.5,Negativibacillus,PRJNA784025_validation,-0.8036896793505601,0.7347431649655974,-2.243786282683131,0.6364069239820109,0.27402622263011656,0.7347431649655976,-10.139486762097544,8.532107403396424,0.47148828176972357,1,1.0000000000000004,0.8876712287191777,4.979228897199277,0.025653414981016046,79.9165689980133
0.5,Negativibacillus,PRJEB54571_external,-0.3047295887601193,1.1294588408145625,-2.5184689167566616,1.909009739236423,0.7873130373531019,1.1294588408145625,-14.655864861523218,14.046405684002979,0.8322336734225715,1,1.0,2.4918012143019532,42.70389572304164,6.368533020659092e-11,97.65829327027784
0.5,Odoribacter,PRJNA784025_discovery,0.44514651141505884,0.3500464021326324,-0.24094443676490057,1.1312374595950183,0.20348734440405547,0.3500464021326324,-4.002614741333608,4.892907764163726,0.4242241466183908,1,1.0,0.02083075360578652,1.0571898131300794,0.3038569995672114,5.409606905003599
0.5,Odoribacter,PRJNA784025_validation,0.1842330793757128,0.7868205750079695,-1.3579352476399076,1.726401406391333,0.8148694757086145,0.7868205750079695,-9.813270237512775,10.1817363962642,0.8535741813614486,1,0.9999999999999996,0.9524967310178728,3.821352606224161,0.05060337218123077,73.83125549913359
0.5,Odoribacter,PRJEB54571_external,-0.12997544790631352,0.362524025333961,-0.8405225375608771,0.58057164174825,0.7199473216571646,0.362524025333961,-4.7362799356751175,4.47632903986249,0.7808417877817447,1,1.0,0.16010510738137246,2.518818211800748,0.11249486331997575,60.29884192058933
0.5,Oscillibacter,PRJNA784025_discovery,1.0378965358917154,0.2651192425197141,0.5182628205530758,1.557530251230355,9.046824972972373e-05,0.2651192425197141,-2.330762839131565,4.406555910914996,0.1592129550059936,1,0.050910424558695246,0.0,0.050910424558695246,0.8214865726512359,0.0
0.5,Oscillibacter,PRJNA784025_validation,0.33818049993726573,0.4790937480785865,-0.6008432462967638,1.2772042461712951,0.4802656154921484,0.4790937480785865,-5.749282751093876,6.425643750968407,0.6086963579306036,1,1.0,0.22949997759144888,1.5326653937168981,0.21571285704864102,34.75418678470455
0.5,Oscillibacter,PRJEB54571_external,0.5442723999349243,0.46919211443834774,-0.37534414436423724,1.4638889442340859,0.24604052160258172,0.46919211443834774,-5.417378666838199,6.505923466708048,0.4529234240401144,1,0.9999999999999999,0.3686652016736346,6.142927229082671,0.013193872403714838,83.72111596462244
0.5,Parabacteroides,PRJNA784025_discovery,-0.19505984720453068,0.2575233218492427,-0.6998055580290463,0.309685863619985,0.448783084754411,0.2575233218492427,-3.4672038990271052,3.077084204618044,0.5873117801195054,1,0.8027058974242132,0.0,0.8027058974242132,0.3702855800964142,0.0
0.5,Parabacteroides,PRJNA784025_validation,-0.017747856597667117,0.6239257750983858,-1.2406423757905032,1.2051466625951688,0.9773068658435324,0.6239257750983858,-7.945476495334843,7.909980782139508,0.9818959386714656,1,1.0,0.4813142998609628,2.062317956335595,0.1509803520891676,51.510871690375126
0.5,Parabacteroides,PRJEB54571_external,0.13021161917534105,0.2569569932499083,-0.3734240875944792,0.6338473259451614,0.612333894748605,0.2569569932499083,-3.134736545515994,3.3951597838666756,0.7014069439474495,1,1.0,0.06028370382199039,1.8399492728063587,0.17495689290124022,45.65067554961648
0.5,Paraprevotella,PRJNA784025_discovery,1.4951046014507745,0.34195441130147675,0.8248739552998801,2.1653352476016687,1.2298177755930257e-05,0.34195441130147675,-2.8498381590718984,5.840047361973447,0.14314306466888857,1,0.2988362026976459,0.0,0.2988362026976459,0.5846129386055141,0.0
0.5,Paraprevotella,PRJNA784025_validation,1.4794921011214708,0.3473403563197158,0.7987050027348278,2.1602791995081136,2.0489564147379422e-05,0.3473403563197158,-2.933885579502114,5.8928697817450555,0.1468006892966926,1,0.2759184347034672,0.0,0.2759184347034672,0.5993889844961701,0.0
0.5,Paraprevotella,PRJEB54571_external,1.5839353336248305,0.2749222467674388,1.0450877299606505,2.122782937289011,8.342213655491793e-09,0.2749222467674388,-1.9092830204021538,5.077153687651815,0.10940753823233214,1,0.0008500839995833293,0.0,0.0008500839995833293,0.9767400136897212,0.0
0.5,Parasutterella,PRJNA784025_discovery,0.5235286310442785,0.3908246800309544,-0.2424877418163921,1.2895450039049492,0.18039216228010113,0.3908246800309544,-4.442369769479592,5.48942703156815,0.40824534726168366,1,0.2381315954462785,0.0,0.2381315954462785,0.6255588436325219,0.0
0.5,Parasutterella,PRJNA784025_validation,1.0701308651377928,0.24548393819798991,0.5889823462697326,1.551279384005853,1.3049678857785154e-05,0.24548393819798991,-2.0490383131115104,4.189300043387096,0.14355447030154572,1,0.09837337381636031,0.0,0.09837337381636031,0.7537904504013112,0.0
0.5,Parasutterella,PRJEB54571_external,0.8548954618291121,0.32776812110904874,0.2124699444553766,1.4973209792028477,0.009101111781948688,0.3277681211090488,-3.309793391058132,5.019584314716356,0.23307659854677215,1,1.0000000000000002,0.09848504234904412,1.7182423013109935,0.18991945667004115,41.800990510068644
0.5,Prevotella,PRJNA784025_discovery,0.6535179294946194,0.408982549693812,-0.14808786790525208,1.4551237268944908,0.11006266889589737,0.408982549693812,-4.543098080542968,5.850133939532208,0.35598919307144966,1,1.0,0.0218443760494198,1.0680608062897885,0.3013838748523523,6.372371862068133
0.5,Prevotella,PRJNA784025_validation,0.5336128963283927,0.3282052426470016,-0.10966937925973053,1.176895171916516,0.1039813078265988,0.3282052426470016,-3.6366301123147844,4.70385590497157,0.35104567576281487,1,0.48201112614556735,0.0,0.48201112614556735,0.48751276861050474,0.0
0.5,Prevotella,PRJEB54571_external,0.7957312115935036,0.31089363443675416,0.1863796880974654,1.4050827350895418,0.010482387026789929,0.31089363443675416,-3.1545469588133708,4.746009382000378,0.23711864524054702,1,0.25170216189882993,0.0,0.25170216189882993,0.6158790750142212,0.0
0.5,Roseburia,PRJNA784025_discovery,0.15410051184037402,0.23283135277568523,-0.302248939599969,0.6104499632807171,0.5080643826208759,0.23283135277568523,-2.8043023255879294,3.1125033492686778,0.6277914650040066,1,0.6795111834025153,0.0,0.6795111834025153,0.4097550971692261,0.0
0.5,Roseburia,PRJNA784025_validation,1.2363754754114928,0.22665808549286143,0.7921256278454845,1.6806253229775012,4.902683898681566e-08,0.22665808549286143,-1.6435885640285337,4.11633951485152,0.11542639740119826,1,0.02742133652585777,0.0,0.02742133652585777,0.8684765556936928,0.0
0.5,Roseburia,PRJEB54571_external,0.6800511202351126,0.5654634731264334,-0.42825728709269695,1.788359527562922,0.22911420407701721,0.5654634731264335,-6.5048435402833205,7.864945780753545,0.4415952351968721,1,1.0000000000000004,0.5843778148081776,11.60118836381488,0.0006590969025221338,91.3801934022631
0.5,Ruminococcus,PRJNA784025_discovery,-0.4682100305697584,0.22472730970026353,-0.9086755575822749,-0.027744503557241895,0.037209447863093104,0.22472730970026353,-3.3236412374888893,2.3872211763493727,0.2848851404924813,1,0.6454265848536553,0.0,0.6454265848536553,0.4217525562522716,0.0
0.5,Ruminococcus,PRJNA784025_validation,-0.47687876616442915,0.24598436393666587,-0.9590081194802942,0.005250587151435948,0.0525433867922782,0.24598436393666587,-3.6024064563047293,2.6486489239758706,0.30317400866321476,1,0.6745721197893836,0.0,0.6745721197893836,0.41146208499551895,0.0
0.5,Ruminococcus,PRJEB54571_external,-0.5297484159418983,0.17333718505230503,-0.869489298644416,-0.1900075332393804,0.0022418190345853497,0.17333718505230503,-2.732206177653303,1.6727093457695061,0.20131598447516996,1,0.0036062609769017115,0.0,0.0036062609769017115,0.9521140982009023,0.0
0.5,Sellimonas,PRJNA784025_discovery,-0.03868006189014605,0.34435387508494525,-0.7136136570566387,0.6362535332763466,0.9105645392275119,0.34435387508494525,-4.414110900503223,4.336750776722932,0.9287892292988416,1,0.16809822190721396,0.0,0.16809822190721396,0.6818075382125539,0.0
0.5,Sellimonas,PRJNA784025_validation,-0.4203459550563085,0.42110659242586884,-1.2457148762110115,0.40502296609839444,0.31818543218631035,0.42110659242586884,-5.771012534280663,4.930320624168045,0.5005754770825959,1,1.0,0.17423222699821142,1.8165984753299593,0.17771870360182324,44.952062132587436
0.5,Sellimonas,PRJEB54571_external,-0.5119539339119514,0.2841870239379996,-1.0689605008304306,0.04505263300652773,0.07162908884269098,0.2841870239379996,-4.122892443505503,3.0989845756816004,0.3226086021176654,1,1.0,0.02891056172498689,1.2017220046308466,0.27297777651491906,16.786078964478392
0.5,Slackia,PRJNA784025_discovery,-0.1595175811001306,0.5940689701741241,-1.3238927626414139,1.0048576004411527,0.7883014384550863,0.5940689701741242,-7.707879543693925,7.388844381493663,0.8329961546586144,1,1.0000000000000002,0.6261770947086358,8.802436816021277,0.003008284755580652,88.63950948014867
0.5,Slackia,PRJNA784025_validation,0.01720251992053515,0.39966679142310096,-0.7661443912687428,0.800549431109813,0.9656679302710041,0.399666791423101,-5.061045558254289,5.0954505980953595,0.9726154159782193,1,1.0000000000000002,0.2602638234620988,5.396037241213159,0.02018252627798261,81.46788179365537
0.5,Slackia,PRJEB54571_external,-0.5250333102011432,0.19255079220407387,-0.902432862921128,-0.14763375748115842,0.006396607216212615,0.19255079220407387,-2.9716230981082985,1.9215564777060123,0.2237779377310097,1,0.9506764626824253,0.0,0.9506764626824253,0.3295471693227588,0.0
0.5,Streptococcus,PRJNA784025_discovery,-1.3055165223651304,1.27158999240712,-3.7978329074830857,1.1867998627528247,0.30457098132746274,1.27158999240712,-17.46259930668813,14.851566261957869,0.49161965092305393,1,0.9999999999999998,2.619915770970153,4.733028869419135,0.029588735155768167,78.87188040493136
0.5,Streptococcus,PRJNA784025_validation,-0.8711306737590285,0.33813770468523713,-1.5338805749420934,-0.20838077257596377,0.009987548765312014,0.33813770468523713,-5.167577578596866,3.4253162310788086,0.23571332144045987,1,1.0,0.0042923761910803075,1.006295539685719,0.3157919516372698,0.6256153821058507
0.5,Streptococcus,PRJEB54571_external,-1.667405870878847,0.7028960014823751,-3.0450820337843023,-0.28972970797339204,0.017682790265562708,0.7028960014823751,-10.598546374133383,7.263734632375689,0.25397651646943725,1,0.9999999999999998,0.8469289931445405,6.9810713040454715,0.008237628301823964,85.67555097996909
0.5,Sutterella,PRJNA784025_discovery,0.1511600860214858,2.365351311613686,-4.484928484741339,4.78724865678431,0.9490450932186512,2.365351311613686,-29.903477952930203,30.20579812497317,0.9593714401556748,1,0.9999999999999996,10.500188394476133,15.607854856889245,7.793018798970359e-05,93.59296963503859
0.5,Sutterella,PRJNA784025_validation,-0.12840495740563102,2.0655963037494653,-4.176973712754583,3.920163797943321,0.9504325281844805,2.0655963037494653,-26.37429449566372,26.117484580852455,0.9604762645457763,1,0.9999999999999993,7.858299660037738,12.006545229159059,0.0005301403808111531,91.67120948687717
0.5,Sutterella,PRJEB54571_external,2.092474077137969,0.29802932581002156,1.508336598550327,2.676611555725611,2.2023199715250048e-12,0.29802932581002156,-1.6943475540649908,5.879295708340929,0.09006744171875507,1,1.0,0.03635361273422326,1.257059473127708,0.2622084269690367,20.44926899823718
0.5,Turicibacter,PRJNA784025_discovery,-0.4802161465943395,0.5249357452639369,-1.5090902073116559,0.5486579141229768,0.36029170673651223,0.5249357452639369,-7.150157199389487,6.189724906200808,0.5283047957087497,1,1.0,0.43616458934626556,4.7904666368583175,0.02861767260627633,79.12520687847187
0.5,Turicibacter,PRJNA784025_validation,-0.6617004985156694,0.7104836008211655,-2.0542483561251537,0.7308473590938149,0.35167866189106634,0.7104836008211655,-9.689250592426893,8.365849595395554,0.5226232131378818,1,0.9999999999999997,0.8860940861829589,8.15988293664249,0.004282713556331947,87.7449222278737
0.5,Turicibacter,PRJEB54571_external,-1.1862580276930361,0.2561860791166396,-1.6883827427616498,-0.6841333126244226,3.648636478753215e-06,0.2561860791166396,-4.44141079957285,2.0688947441867773,0.13540584854902277,1,0.5225221262714356,0.0,0.5225221262714356,0.4697677932121448,0.0
0.5,UCG-002,PRJNA784025_discovery,0.18279946513181486,0.28099685499048466,-0.36795437064953507,0.7335533009131648,0.5153439987226103,0.28099685499048466,-3.3876041046708036,3.7532030349344336,0.6328268929333394,1,0.0219869117942396,0.0,0.0219869117942396,0.8821219225781556,0.0
0.5,UCG-002,PRJNA784025_validation,0.5615403845652364,0.2512496546245647,0.06909106150108951,1.0539897076293832,0.025418026432986154,0.2512496546245647,-2.6308891670523358,3.7539699361828087,0.26783492997736386,1,0.06733935866847447,0.0,0.06733935866847447,0.7952508069434586,0.0
0.5,UCG-002,PRJEB54571_external,0.3973045833151183,0.20323740566958748,-0.0010407317972731533,0.7956498984275098,0.050597326492549104,0.20323740566958748,-2.1850715032239654,2.9796806698542015,0.30101761781141667,1,1.0,0.006646762766996459,1.0863290193041317,0.29728601313463576,7.9468575146258535
0.5,UCG-003,PRJNA784025_discovery,-0.005134805490063085,1.874617360064523,-3.6793848312165283,3.669115220236402,0.9978144996480882,1.874617360064523,-23.824406784939736,23.81413717395961,0.9982562251920977,1,0.9999999999999983,6.578275529563009,14.950368733361682,0.00011037649024737784,93.31120176475311
0.5,UCG-003,PRJNA784025_validation,-0.40234949266774045,1.4371366032356057,-3.2191372350095273,2.4144382496740464,0.7795035334351066,1.4371366032356057,-18.662901407599925,17.858202422264448,0.8262172895232092,1,0.9999999999999983,3.7134452212364835,9.136206022330574,0.0025060021644672794,89.05453754484284
0.5,UCG-003,PRJEB54571_external,1.3177880632540717,0.43319539575107047,0.4687250875819736,2.1668510389261697,0.002349980723080484,0.43319539575107047,-4.186481326038756,6.822057452546899,0.2021911483195163,1,1.0,0.30832617906791454,5.561041229175286,0.018364488617055738,82.01775604982699
0.5,UCG-005,PRJNA784025_discovery,0.7648049844691629,0.22429449178461464,0.3251877805713182,1.2044221883670077,0.00065004555606608,0.22429449178461464,-2.0851267494001373,3.614736718338463,0.18160932772631005,1,0.5163213004573318,0.0,0.5163213004573318,0.47241514303682597,0.0
0.5,UCG-005,PRJNA784025_validation,0.4367113027309915,0.21519385366388932,0.014931349549768436,0.8584912559122146,0.0424190330675254,0.21519385366388932,-2.297585859944194,3.171008465406177,0.29146925650049016,1,0.07693582220186423,0.0,0.07693582220186423,0.7814936546130551,0.0
0.5,UCG-005,PRJEB54571_external,0.6270234346205058,0.17959065725912007,0.27502574639263044,0.9790211228483812,0.00048049014959039663,0.17959065725912007,-1.654892225264279,2.9089390945052904,0.17758504360367772,1,0.9999999999999999,0.012089672136247863,1.2302695313809036,0.26735462704203705,18.716998633822936
0.5,[Eubacterium] ruminantium group,PRJNA784025_discovery,1.126202323701987,0.5318306820121274,0.08381418695821741,2.168590460445756,0.03420932930461688,0.5318306820121274,-5.631347207060417,7.883751854464391,0.2808695512180592,1,0.9999999999999998,0.30241650262903724,2.0010884942627567,0.15718629261144257,50.02719755437796
0.5,[Eubacterium] ruminantium group,PRJNA784025_validation,1.052683634910951,0.3735422375500038,0.32054084931294347,1.7848264205089586,0.0048307047624395905,0.3735422375500038,-3.6936205131043507,5.798987782926252,0.21707895775349625,1,0.9999999999999998,0.06318974205859525,1.2167762955390913,0.269994234333346,17.815624477057124
0.5,[Eubacterium] ruminantium group,PRJEB54571_external,1.3981604156833087,0.2622067074628228,0.884235269056176,1.9120855623104416,9.698553775808232e-08,0.2622067074628228,-1.9334916926050754,4.729812523971693,0.11801887948817498,1,0.23932994147574543,0.0,0.23932994147574543,0.624690485683419,0.0
0.5,[Eubacterium] siraeum group,PRJNA784025_discovery,1.4222226619186604,0.6497302296077764,0.1487514118874187,2.695693911949902,0.0286009581377502,0.6497302296077764,-6.833382658926782,9.677827982764102,0.2728098259394437,1,1.0,0.5625739906324593,2.8988348271387685,0.0886436063320561,65.50338119860977
0.5,[Eubacterium] siraeum group,PRJNA784025_validation,-0.08101808707275206,0.6366249200942827,-1.3288029304575464,1.166766756312042,0.8987331267022454,0.6366249200942828,-8.170104662105434,8.008068487959928,0.9194157414282826,1,1.0000000000000007,0.5788680869178745,3.2398035500039715,0.0718692553120484,69.13393097557491
0.5,[Eubacterium] siraeum group,PRJEB54571_external,0.6753734965211116,1.3022603434156557,-1.8770567765735733,3.2278037696157966,0.604028310240464,1.3022603434156559,-15.871413047054585,17.222160040096806,0.6954223051382391,1,1.0000000000000002,3.245520717776388,23.128785057021403,1.5150555620125952e-06,95.67638335721217
